spend per visit,nights per visit,quarter,dur_stay,mode,purpose
19.85784085,0.977449075,July-September,1-3  nights,Tunnel,Business
793.9160655,4.94355254,July-September,4-7  nights,Air,Holiday
631.5560921,6.54071786,July-September,4-7  nights,Air,Business
979.0610005,5.992008238,July-September,4-7  nights,Air,VFR
25.92332445,1.798462128,July-September,4-7  nights,Sea,Business
199.0975719,13.08143528,July-September,8-14 nights,Air,Business
250.4429869,8.285076951,July-September,8-14 nights,Air,VFR
466.8615159,21.50593788,July-September,15+  nights,Air,VFR
428.2253537,2.143963269,July-September,1-3  nights,Air,Holiday
1006.753768,2.423086514,July-September,1-3  nights,Air,Business
350.6503151,2.3333266,July-September,1-3  nights,Air,VFR
137.5943213,1.049167268,July-September,1-3  nights,Air,Miscellaneous
171.5217819,2.331835946,July-September,1-3  nights,Sea,Holiday
8.000000093,2,July-September,1-3  nights,Sea,Business
119.9999977,1,July-September,1-3  nights,Sea,Miscellaneous
479.0701694,2.417337255,July-September,1-3  nights,Tunnel,Holiday
338.0951702,2.09089317,July-September,1-3  nights,Tunnel,Business
57.64437486,0.89559126,July-September,1-3  nights,Tunnel,VFR
871.9248554,4.540293172,July-September,4-7  nights,Air,Holiday
1397.447841,4.860282665,July-September,4-7  nights,Air,Business
745.960369,5.227519497,July-September,4-7  nights,Air,VFR
549.5661496,5.756593911,July-September,4-7  nights,Air,Study
945.4522357,4.237907165,July-September,4-7  nights,Air,Miscellaneous
474.3842263,4.509293136,July-September,4-7  nights,Sea,Holiday
86.93427598,4,July-September,4-7  nights,Sea,Business
534.6830789,4.359594652,July-September,4-7  nights,Tunnel,Holiday
314.4234748,3.582364838,July-September,4-7  nights,Tunnel,VFR
823.9999851,5,July-September,4-7  nights,Tunnel,Miscellaneous
734.5489394,5.932157096,July-September,8-14 nights,Air,Holiday
1453.570735,8.423879912,July-September,8-14 nights,Air,Business
564.4342806,7.309905412,July-September,8-14 nights,Air,VFR
637.6119588,11.2348197,July-September,8-14 nights,Air,Study
1333.714384,6.921911157,July-September,8-14 nights,Air,Miscellaneous
226.1173192,1.288275193,July-September,8-14 nights,Sea,Holiday
502.8212409,10.32533084,July-September,8-14 nights,Tunnel,Holiday
2002.000024,8.500000209,July-September,8-14 nights,Tunnel,Business
1218.599784,18.03480846,July-September,15+  nights,Air,Holiday
3383.673502,13.70989684,July-September,15+  nights,Air,Business
400.7518183,13.54838796,July-September,15+  nights,Air,VFR
2266.090656,32.43787085,July-September,15+  nights,Air,Study
609.5326426,6.100721637,July-September,15+  nights,Air,Miscellaneous
8034.088491,22.62200863,July-September,15+  nights,Sea,Holiday
462.9545005,5.920943995,July-September,15+  nights,Tunnel,Holiday
41.03917084,2.686773741,July-September,15+  nights,Tunnel,VFR
899.1491312,20.99999965,July-September,15+  nights,Tunnel,Study
393.5382554,2.505653118,July-September,1-3  nights,Air,Holiday
615.8051832,2.077058639,July-September,1-3  nights,Air,Business
352.8160181,1.900870979,July-September,1-3  nights,Air,VFR
163.3900812,1.034994273,July-September,1-3  nights,Air,Miscellaneous
178.9418246,1.814981945,July-September,1-3  nights,Sea,Holiday
217.6969564,2.604144382,July-September,1-3  nights,Tunnel,Holiday
1005.052524,5.244874876,July-September,4-7  nights,Air,Holiday
2334.060486,4.796121491,July-September,4-7  nights,Air,Business
445.7666908,4.644467172,July-September,4-7  nights,Air,VFR
1221.544067,4.994697326,July-September,4-7  nights,Sea,Holiday
383.6128108,4.190776302,July-September,4-7  nights,Tunnel,Holiday
199.9999958,5.999999833,July-September,4-7  nights,Tunnel,VFR
563.090729,6.285802066,July-September,8-14 nights,Air,Holiday
3361.840076,9.794126103,July-September,8-14 nights,Air,Business
614.3157317,9.085511463,July-September,8-14 nights,Air,VFR
2548.990888,2.069988474,July-September,8-14 nights,Air,Miscellaneous
1814.908394,9.936879308,July-September,8-14 nights,Tunnel,Holiday
243.0349567,7.000000251,July-September,8-14 nights,Tunnel,VFR
785.9566298,13.79904562,July-September,15+  nights,Air,Holiday
1005.676698,40.6994723,July-September,15+  nights,Air,VFR
10014.99982,51.99999866,July-September,15+  nights,Air,Study
94.98856326,2.98106397,July-September,15+  nights,Sea,Holiday
355.5884492,2.352381797,July-September,1-3  nights,Air,Holiday
215.0000023,1,July-September,1-3  nights,Air,Miscellaneous
362.404472,1.619260066,July-September,1-3  nights,Sea,Holiday
396.6669825,1.853127732,July-September,1-3  nights,Tunnel,Holiday
5010.120255,3.011917753,July-September,1-3  nights,Tunnel,VFR
676.567928,4.956519883,July-September,4-7  nights,Air,Holiday
92.78158306,1,July-September,4-7  nights,Air,VFR
774.4937075,4.015890313,July-September,4-7  nights,Tunnel,Holiday
2004.047937,7.027807787,July-September,4-7  nights,Tunnel,Business
1155.829229,6.447308624,July-September,8-14 nights,Air,Holiday
513.3374751,8.25569093,July-September,8-14 nights,Air,VFR
3714.999931,10.00000052,July-September,8-14 nights,Air,Study
1066.255314,23.67106658,July-September,15+  nights,Air,Holiday
1666.625411,12,July-September,15+  nights,Air,Business
515.0000159,83.99999877,July-September,15+  nights,Air,VFR
1515.000036,21.00000021,July-September,15+  nights,Air,Study
717.2381577,1.71565917,July-September,1-3  nights,Air,Holiday
896.5018526,1.937785409,July-September,1-3  nights,Air,Business
67.55287386,2.838040413,July-September,1-3  nights,Air,VFR
309.5127272,1.114741525,July-September,1-3  nights,Air,Miscellaneous
384.2103626,2.889945147,July-September,1-3  nights,Sea,Holiday
239.86775,2.22392418,July-September,1-3  nights,Tunnel,Holiday
646.0677906,4.904811072,July-September,4-7  nights,Air,Holiday
1162.80838,2.906678127,July-September,4-7  nights,Air,Business
322.7526114,3.78405367,July-September,4-7  nights,Air,VFR
978.562192,5.961538871,July-September,4-7  nights,Tunnel,Holiday
363.2939452,4.502991188,July-September,8-14 nights,Air,Holiday
747.5561991,7.957090474,July-September,8-14 nights,Air,VFR
4549.181515,12.81393294,July-September,8-14 nights,Tunnel,Holiday
3336.720414,14.36005813,July-September,15+  nights,Air,Holiday
959.1943023,24.22231768,July-September,15+  nights,Air,Business
7212.99979,224.0000021,July-September,15+  nights,Air,Study
267.8348418,1.393310345,July-September,1-3  nights,Air,Holiday
815.0000262,3.000000103,July-September,1-3  nights,Air,Business
168.5247906,2,July-September,1-3  nights,Air,VFR
287.3897598,1,July-September,1-3  nights,Air,Miscellaneous
450.8138404,3.746119205,July-September,1-3  nights,Tunnel,Holiday
815.0000262,4,July-September,4-7  nights,Air,Holiday
176.0000049,6.999999591,July-September,4-7  nights,Air,VFR
839.0311786,7.492237895,July-September,4-7  nights,Tunnel,Holiday
377.3223018,6.072620962,July-September,8-14 nights,Air,Holiday
96.734669,1,July-September,8-14 nights,Air,VFR
815.0000571,13.00000037,July-September,8-14 nights,Air,Study
279.8399367,4.994825745,July-September,8-14 nights,Tunnel,Holiday
314.999989,1,July-September,1-3  nights,Air,Business
519.9263244,3.378224309,July-September,1-3  nights,Sea,Holiday
503.1524724,3.02632174,July-September,1-3  nights,Tunnel,Holiday
996.7491158,4.855614889,July-September,4-7  nights,Air,Holiday
3095.484193,6.361955038,July-September,4-7  nights,Air,VFR
270.0411644,3.378224288,July-September,4-7  nights,Tunnel,Holiday
1048.789606,7.473999463,July-September,8-14 nights,Air,Holiday
2051.000127,8,July-September,8-14 nights,Air,Business
505.4164625,14.3143975,July-September,8-14 nights,Air,VFR
1411.839257,12.20820925,July-September,15+  nights,Air,Holiday
503.1678042,33.40026251,July-September,15+  nights,Air,VFR
378.6962865,2.366461789,July-September,1-3  nights,Air,Holiday
467.3010777,1.876211707,July-September,1-3  nights,Air,VFR
177.9366411,1.158121366,July-September,1-3  nights,Air,Miscellaneous
2004.048038,3.011917589,July-September,1-3  nights,Sea,Holiday
350.7083973,1.003972495,July-September,1-3  nights,Tunnel,Miscellaneous
588.5321398,4.892757693,July-September,4-7  nights,Air,Holiday
331.1939829,3.752423487,July-September,4-7  nights,Air,VFR
1014.99997,7,July-September,4-7  nights,Air,Miscellaneous
290.3479078,6.720256139,July-September,4-7  nights,Sea,Holiday
1089.335988,9.863406743,July-September,8-14 nights,Air,Holiday
197.3579239,5.455710584,July-September,8-14 nights,Air,VFR
358.2460027,10.13467334,July-September,8-14 nights,Tunnel,Holiday
558.8103777,18.7718474,July-September,15+  nights,Air,Holiday
1043.161607,29.8837501,July-September,15+  nights,Air,VFR
825.5437795,2.088242848,July-September,1-3  nights,Air,Holiday
683.3469013,2.276948203,July-September,1-3  nights,Air,Business
50.42154802,2.605654002,July-September,1-3  nights,Air,VFR
127.3325911,1.435252752,July-September,1-3  nights,Air,Miscellaneous
907.8337707,2.00794499,July-September,1-3  nights,Tunnel,VFR
1083.822265,4.280081407,July-September,4-7  nights,Air,Holiday
2033.983517,4.953870763,July-September,4-7  nights,Air,Business
536.9500729,5.136923385,July-September,4-7  nights,Air,VFR
4119.699217,10.04676897,July-September,4-7  nights,Air,Miscellaneous
1387.622197,7.683282115,July-September,8-14 nights,Air,Holiday
1346.41952,10.81094036,July-September,8-14 nights,Air,Business
3149.931828,8.856628201,July-September,8-14 nights,Air,VFR
747.5333884,19.52605266,July-September,15+  nights,Air,Holiday
397.3564842,14.94838327,July-September,15+  nights,Air,VFR
2515.000025,47,July-September,15+  nights,Air,Study
220.4759551,2.972817181,July-September,15+  nights,Tunnel,Holiday
493.9999714,2,July-September,1-3  nights,Air,Holiday
953.0000219,2.999999855,July-September,1-3  nights,Air,Business
90.00000228,1,July-September,1-3  nights,Air,Miscellaneous
329.6659211,1.003972559,July-September,1-3  nights,Tunnel,Holiday
588.5022549,4.229661027,July-September,4-7  nights,Air,Holiday
638.5098977,4.847019751,July-September,4-7  nights,Air,Business
1547.759168,4.396085701,July-September,4-7  nights,Air,VFR
930.5353929,5.448374804,July-September,4-7  nights,Air,Miscellaneous
382.5662824,4.69712332,July-September,8-14 nights,Air,Holiday
2514.999929,8.999999906,July-September,8-14 nights,Air,Business
705.8418606,6.594032696,July-September,8-14 nights,Air,VFR
50.10120174,8.03178012,July-September,8-14 nights,Tunnel,VFR
872.8502983,16.56227476,July-September,15+  nights,Air,Holiday
625.6176302,20.77637841,July-September,15+  nights,Air,VFR
7014.99977,3,July-September,1-3  nights,Air,VFR
276.9072737,1.589720283,July-September,1-3  nights,Air,Miscellaneous
499.7857767,2.948517977,July-September,4-7  nights,Air,Holiday
1514.999988,4.999999816,July-September,4-7  nights,Air,Business
574.9999929,4.999999715,July-September,4-7  nights,Air,VFR
2611.91204,7.424958347,July-September,8-14 nights,Air,Holiday
1515.000057,30.99999897,July-September,15+  nights,Air,VFR
438.3046468,2.19859597,July-September,1-3  nights,Air,Holiday
824.1629952,2.38167393,July-September,1-3  nights,Air,Business
905.8309653,1.590038163,July-September,1-3  nights,Air,VFR
1259.099285,4.548295115,July-September,4-7  nights,Air,Holiday
1038.750216,4.855097675,July-September,4-7  nights,Air,Business
451.8579101,3.592385807,July-September,4-7  nights,Air,VFR
771.9999685,4,July-September,4-7  nights,Air,Study
1335.697926,4.015890212,July-September,4-7  nights,Tunnel,Holiday
1569.080037,6.797294596,July-September,8-14 nights,Air,Holiday
1283.168328,7.808786285,July-September,8-14 nights,Air,VFR
374.5522311,7.027807895,July-September,8-14 nights,Tunnel,Holiday
207.3041269,2.023581911,July-September,15+  nights,Air,Holiday
1284.851135,11.19663358,July-September,15+  nights,Air,VFR
102.6893294,3,July-September,15+  nights,Air,Study
161.6725316,2,July-September,15+  nights,Air,Miscellaneous
687.7120756,2.331833376,July-September,1-3  nights,Air,Holiday
102.2564188,0.931441519,July-September,1-3  nights,Air,Miscellaneous
1208.299876,5.309400738,July-September,4-7  nights,Air,Holiday
1396.557561,3.725765904,July-September,4-7  nights,Air,VFR
55.95694386,1.003972569,July-September,4-7  nights,Tunnel,Holiday
1498.919083,10.24248434,July-September,8-14 nights,Air,Holiday
61.54321631,8.382973763,July-September,8-14 nights,Air,VFR
961.0210011,10.921789,July-September,8-14 nights,Air,Miscellaneous
961.0210223,29.80612961,July-September,15+  nights,Air,Study
453.5228408,2.913411033,July-September,1-3  nights,Air,Holiday
1334.057808,2.14421557,July-September,1-3  nights,Air,Business
91.91530396,1.05332214,July-September,1-3  nights,Air,VFR
129.5989894,0.931398018,July-September,1-3  nights,Air,Miscellaneous
1308.440823,1.003972574,July-September,1-3  nights,Sea,Holiday
501.0120309,3.011917583,July-September,1-3  nights,Tunnel,VFR
580.8704228,4.983576565,July-September,4-7  nights,Air,Holiday
329.2174727,4.213288703,July-September,4-7  nights,Air,VFR
1319.655817,6.51978661,July-September,4-7  nights,Air,Miscellaneous
876.3648519,8.220615001,July-September,8-14 nights,Air,Holiday
1756.387935,6.267927389,July-September,8-14 nights,Air,Business
644.1494227,6.940187006,July-September,8-14 nights,Air,VFR
1707.325771,9.313981106,July-September,8-14 nights,Air,Miscellaneous
1912.531511,13.10329048,July-September,15+  nights,Air,Holiday
8930.407883,32.61683577,July-September,15+  nights,Air,Business
1676.41888,28.86781813,July-September,15+  nights,Air,VFR
1241.049996,10.34189686,July-September,15+  nights,Air,Study
2351.843138,21.27528001,July-September,15+  nights,Air,Miscellaneous
1670.374062,50.19862733,July-September,15+  nights,Tunnel,Business
506.2835382,2.709455154,July-September,1-3  nights,Air,Holiday
878.4329621,4.511168402,July-September,4-7  nights,Air,Holiday
517.5814142,6.082852223,July-September,8-14 nights,Air,Holiday
1292.600682,7.193302098,July-September,8-14 nights,Air,Miscellaneous
664.6977101,19.89226122,July-September,15+  nights,Air,VFR
314.5839506,1.806303482,July-September,1-3  nights,Air,Holiday
988.7212468,1.394231745,July-September,1-3  nights,Air,Business
1056.761757,2.172805115,July-September,1-3  nights,Air,VFR
144.222496,1,July-September,1-3  nights,Air,Miscellaneous
660.8224028,4.437673836,July-September,4-7  nights,Air,Holiday
828.6789095,4.860179562,July-September,4-7  nights,Air,Business
227.2898803,4.441042218,July-September,4-7  nights,Air,VFR
2004.047913,6.023835135,July-September,4-7  nights,Tunnel,Business
837.9347019,8.625110048,July-September,8-14 nights,Air,Holiday
2369.772459,5.504625341,July-September,8-14 nights,Air,Business
158.556783,9.029798426,July-September,8-14 nights,Air,VFR
1270.486309,7.645018533,July-September,8-14 nights,Air,Miscellaneous
699.9709295,12.84987335,July-September,15+  nights,Air,Holiday
723.5561095,35.24831064,July-September,15+  nights,Air,VFR
4417.078104,89.9549569,July-September,15+  nights,Air,Study
885.8583963,3.024541937,July-September,1-3  nights,Air,Holiday
661.0556631,2.234416956,July-September,1-3  nights,Air,Business
607.3545648,1.868823645,July-September,1-3  nights,Air,VFR
512.5368687,2.196080158,July-September,1-3  nights,Tunnel,Holiday
644.4945145,4.515824066,July-September,4-7  nights,Air,Holiday
1041.665294,4.466971359,July-September,4-7  nights,Air,Business
213.6010194,3.445971121,July-September,4-7  nights,Air,VFR
1098.628913,8.308014374,July-September,8-14 nights,Air,Holiday
4610.479726,9.019655267,July-September,8-14 nights,Air,Business
524.957849,8.461141638,July-September,8-14 nights,Air,VFR
3217.196913,16.99177252,July-September,8-14 nights,Air,Study
7148.304634,34.95035918,July-September,15+  nights,Air,Business
284.8653955,25.22911911,July-September,15+  nights,Air,VFR
623.9159481,2.253142372,July-September,1-3  nights,Air,Holiday
530.8588552,1.02960809,July-September,1-3  nights,Air,Miscellaneous
584.6612942,4.609097268,July-September,4-7  nights,Air,Holiday
114.9999905,4,July-September,4-7  nights,Air,Business
792.2489491,6.109881424,July-September,4-7  nights,Air,VFR
368.1729001,3.329352585,July-September,4-7  nights,Tunnel,Holiday
844.1989047,12.08428355,July-September,8-14 nights,Air,Holiday
415.0000235,12.00000042,July-September,8-14 nights,Air,VFR
538.2644899,6.658705265,July-September,8-14 nights,Tunnel,Holiday
1784.908599,19.06417034,July-September,15+  nights,Air,Holiday
814.9999849,20.00000029,July-September,15+  nights,Air,Business
639.9999905,19.99999886,July-September,15+  nights,Air,VFR
3087.898968,23.20184137,July-September,15+  nights,Air,Study
1011.132828,18.27372821,October-December,15+  nights,Air,VFR
712.4140195,19.28053242,January-March,15+  nights,Air,VFR
